Organization_Name,Monitoring_Location_ID,Monitoring_Location_Name,DEP_Latitude,DEP_Longitude,Activity_Start_Date,DEP_Analyte_Name,DEP_Result_Value_Number,DEP_Result_Unit,Bay_Section_1
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,08/09/2018,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,08/09/2018,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,04/03/2019,Phosphorus- Total,0.008,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,04/03/2019,Phosphorus- Total,0.008,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,07/15/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,07/15/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,05/09/2018,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,05/09/2018,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,07/19/2018,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,07/19/2018,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,09/11/2018,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,09/11/2018,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,06/03/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,06/03/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,05/06/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,05/06/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,06/03/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,06/03/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,03/07/2019,Phosphorus- Total,0.006,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,03/07/2019,Phosphorus- Total,0.006,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,02/11/2019,Phosphorus- Total,0.008,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,02/11/2019,Phosphorus- Total,0.008,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,01/17/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,01/17/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,11/19/2018,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,11/19/2018,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,12/19/2018,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,12/19/2018,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,08/14/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,08/14/2019,Phosphorus- Total,0.009,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,12/04/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,12/04/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,09/10/2019,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,09/10/2019,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,12/04/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,12/04/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,11/04/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,11/04/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,10/17/2019,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,10/17/2019,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,01/30/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,01/30/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,03/24/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,03/24/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,02/25/2020,Phosphorus- Total,0.008,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,02/25/2020,Phosphorus- Total,0.008,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,02/25/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,02/25/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,06/25/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED ASSESSMENT SECTION,3203Q13S7,ST. ANDREWS BAY -W. OF BEACON BEACH,30.1,-85.662222,06/25/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/27/2017,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/26/2017,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/16/2019,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/19/2016,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/22/2015,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/21/2014,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/22/2014,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/21/2014,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/20/2015,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/21/2014,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/20/2015,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/25/2018,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/11/2016,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/11/2016,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/26/2016,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/22/2014,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/26/2018,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/21/2015,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/12/2016,Phosphorus- Total,0.004,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/21/2015,Phosphorus- Total,0.003,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/31/2018,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/18/2013,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/24/2013,Phosphorus- Total,0.008,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/24/2013,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/30/2018,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/31/2013,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/31/2013,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/17/2019,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/14/2019,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/23/2020,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/14/2020,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/22/2020,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/15/2021,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/14/2021,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/15/2021,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/13/2022,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/13/2022,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/14/2022,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,11/08/2022,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/10/2023,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,07/06/2023,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,04/11/2023,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/05/2023,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,01/24/2017,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/25/2017,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,313,USGS 422B NR GREENHD,30.5070925,-85.58412361,10/25/2017,Phosphorus- Total,0.002,mg/L,Deadenings Drain
FDEP WATERSHED MONITORING SECTION,54311,Z1-SL-12031 LITTLE SPRING LAKE,30.52038639,-85.63513028,10/03/2018,Phosphorus- Total,0.004,mg/L,Little Spring Lake
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/13/2019,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/13/2019,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/26/2019,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/26/2019,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/07/2018,Phosphorus- Total,0.027,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/07/2018,Phosphorus- Total,0.027,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,08/09/2019,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,08/09/2019,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/27/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/27/2019,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,10/14/2021,Phosphorus- Total,0.017,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,10/14/2021,Phosphorus- Total,0.017,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/10/2020,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/10/2020,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/26/2020,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/26/2020,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/28/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/28/2020,Phosphorus- Total,0.007,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/03/2020,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/03/2020,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,10/07/2020,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,10/07/2020,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,08/13/2020,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,08/13/2020,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/16/2021,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/16/2021,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/28/2021,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/28/2021,Phosphorus- Total,0.015,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/08/2021,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/08/2021,Phosphorus- Total,0.011,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/14/2022,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/14/2022,Phosphorus- Total,0.01,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/20/2021,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,12/20/2021,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/18/2022,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/18/2022,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,08/17/2022,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,08/17/2022,Phosphorus- Total,0.013,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/20/2022,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,06/20/2022,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,10/05/2022,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,10/05/2022,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/10/2023,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,04/10/2023,Phosphorus- Total,0.014,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/28/2023,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,BAY-NO-THBAY-4,Bay-North Bay-4,30.2267,-85.71,02/28/2023,Phosphorus- Total,0.012,mg/L,St. Andrew Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,03/11/2019,Phosphorus- Total,0.016,mg/L,St. Joe Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,03/11/2019,Phosphorus- Total,0.016,mg/L,St. Joe Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,11/29/2018,Phosphorus- Total,0.029,mg/L,St. Joe Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,11/29/2018,Phosphorus- Total,0.029,mg/L,St. Joe Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,08/12/2019,Phosphorus- Total,0.015,mg/L,St. Joe Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,08/12/2019,Phosphorus- Total,0.015,mg/L,St. Joe Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,05/03/2019,Phosphorus- Total,0.026,mg/L,St. Joe Bay
FLORIDA LAKEWATCH,GUL-ST-PHBAY-3,Gulf-St. Joseph Bay-3,29.6994,-85.3632,05/03/2019,Phosphorus- Total,0.026,mg/L,St. Joe Bay
