Organization ID,Organization Name,Monitoring Location ID,Waterbody Name,Org Decimal Latitude,Org Latitude (DD MM SS.SSSS),Org Decimal Longitude,Org Longitude (DD MM SS.SSSS),DEP Latitude,DEP Longitude,County,WBID,Activity Type,Activity Start Date Time,Sample Collection Type,Sampling Agency Name,Activity Comments,DEP Analyte Name,Org Result Value,Org Result Unit,DEP Result Value Number,DEP Result Value Text,DEP Result Unit,Result Comments
21FLKWAT,FLORIDA LAKEWATCH,BAY-CROOKED-UPPER-2,,30.3153,,-85.8132,,30.31529999,-85.8132,BAY,973,Sample,08/24/2023 9:57,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-CROOKED-UPPER-2,,30.3153,,-85.8132,,30.31529999,-85.8132,BAY,973,Sample,08/27/2020 10:27,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-CROOKED-UPPER-2,,30.3153,,-85.8132,,30.31529999,-85.8132,BAY,973,Sample,04/22/2022 10:20,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,160,ug/L,0.16,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-CROOKED-UPPER-2,,30.3153,,-85.8132,,30.31529999,-85.8132,BAY,973,Sample,10/18/2022 10:04,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,16,ug/L,0.016,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-CROOKED-UPPER-2,,30.3153,,-85.8132,,30.31529999,-85.8132,BAY,973,Sample,04/25/2023 9:52,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,8,ug/L,0.008,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-CROOKED-UPPER-2,,30.3153,,-85.8132,,30.31529999,-85.8132,BAY,973,Sample,04/09/2024 10:44,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-CROOKED-UPPER-2,,30.3153,,-85.8132,,30.31529999,-85.8132,BAY,973,Sample,08/24/2023 9:57,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,8,ug/L,0.008,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-POWELL-2,,30.2833472,,-85.9878564,,30.28376629,-85.99961416,WALTON,1055A,Sample,01/18/2022 15:18,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,10,ug/L,0.01,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-POWELL-2,,30.2833472,,-85.9878564,,30.28376629,-85.99961416,WALTON,1055A,Sample,02/12/2025 11:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-POWELL-2,,30.2833472,,-85.9878564,,30.28376629,-85.99961416,WALTON,1055A,Sample,07/13/2019 8:22,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,260,ug/L,0.26,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-POWELL-2,,30.2833472,,-85.9878564,,30.28376629,-85.99961416,WALTON,1055A,Sample,01/13/2019 10:56,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,9,ug/L,9,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-POWELL-2,,30.2833472,,-85.9878564,,30.28376629,-85.99961416,WALTON,1055A,Sample,06/08/2020 10:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,15,ug/L,0.015,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-POWELL-2,,30.2833472,,-85.9878564,,30.28376629,-85.99961416,WALTON,1055A,Sample,11/18/2019 8:55,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,280,ug/L,0.28,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-POWELL-2,,30.2833472,,-85.9878564,,30.28376629,-85.99961416,WALTON,1055A,Sample,09/19/2023 10:31,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,300,ug/L,0.3,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,04/12/2020 12:25,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,220,ug/L,0.22,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,09/12/2023 11:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,4,ug/L,4,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,06/09/2023 15:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,220,ug/L,0.22,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,12/09/2022 12:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,03/11/2023 12:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,240,ug/L,0.24,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,03/16/2022 14:25,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,05/18/2019 10:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,19,ug/L,0.019,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,08/08/2019 15:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,43,ug/L,43,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,03/11/2023 12:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,15,ug/L,0.015,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,12/09/2022 12:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,11,ug/L,0.011,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,02/10/2021 12:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,14,ug/L,0.014,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,05/14/2021 11:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,28,ug/L,0.028,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,07/16/2019 16:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,04/11/2023 13:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,5,ug/L,5,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-A BEACH-2-1,,30.3986,,-86.239,,30.39919009,-86.22863848,WALTON,881A,Sample,03/13/2024 13:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,16,ug/L,0.016,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0130,,30.6133,,-85.90744,,30.6133,-85.90744,WASHINGTON,49E,Sample,04/10/2019 11:00,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0130,,30.6133,,-85.90744,,30.6133,-85.90744,WASHINGTON,49E,Field Replicate,03/26/2020 11:00,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Phosphorus- Total,0.051,mg/L,0.051,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0130,,30.6133,,-85.90744,,30.6133,-85.90744,WASHINGTON,49E,Sample,08/17/2020 12:58,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,6.3,ug/L,6.3,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0102,,30.497665,,-86.24235,,30.497665,-86.24235,WALTON,742,Sample,09/19/2023 11:40,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,2.5,ug/L,2.5,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,04/25/2022 10:27,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,12/27/2023 9:51,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,4,ug/L,4,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,02/24/2025 9:11,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,06/16/2020 11:30,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,08/27/2020 11:15,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,14,ug/L,0.014,,mg/L,Matrix Spike & or LCS Outside Expected
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,06/29/2021 9:50,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,520,ug/L,0.52,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,04/26/2021 11:25,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,25,ug/L,0.025,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-LA-BAYOU-2,,30.1277,,-85.519,,30.12769999,-85.519,BAY,1127,Sample,12/17/2021 8:50,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,14,ug/L,0.014,,mg/L,
21FLNWFD,NORTHWEST FLORIDA WATER MANAGEMENT DISTRICT,SJB14,,29.728256,,-85.387486,,29.72825599,-85.387486,GULF,1267,Sample,02/18/2025 10:45,Intermediate Grab,"JIM STIDHAM AND ASSOCIATES, INC.",,Phosphorus- Total,0.15,mg/L,0.15,,mg/L,
21FLWQSP,FDEP WATER QUALITY STANDARDS PROGRAM,32030024,,30.29548,,-85.43711,,30.29544276,-85.43771607,BAY,1041,Sample,06/15/2021 9:40,Direct Grab,FDEP WATER QUALITY STANDARDS PROGRAM,,Phosphorus- Total,0.006,mg/L,0.006,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WATSON-BAYOU-1,,30.1363,,-85.6348,,30.13629999,-85.6348,BAY,1061D,Sample,04/26/2022 10:05,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Nitrogen- Total,200,ug/L,0.2,,mg/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WATSON-BAYOU-1,,30.1363,,-85.6348,,30.13629999,-85.6348,BAY,1061D,Sample,02/15/2024 8:24,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WATSON-BAYOU-1,,30.1363,,-85.6348,,30.13629999,-85.6348,BAY,1061D,Sample,08/04/2020 10:55,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Chlorophyll a- corrected,3,ug/L,3,,ug/L,
21FLKWAT,FLORIDA LAKEWATCH,BAY-WATSON-BAYOU-1,,30.1363,,-85.6348,,30.13629999,-85.6348,BAY,1061D,Sample,02/10/2022 9:24,Direct Grab,ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,,Phosphorus- Total,21,ug/L,0.021,,mg/L,
21FLNWFD,NORTHWEST FLORIDA WATER MANAGEMENT DISTRICT,SJB18,,29.779641,,-85.300186,,29.77975506,-85.300186,GULF,1267,Sample,10/13/2020 12:05,Direct Grab,"JIM STIDHAM AND ASSOCIATES, INC.",,Chlorophyll a- corrected,2.5,mg/m3,2.5,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,06/19/2023 12:38,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,9,ug/L,9,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,09/30/2024 13:57,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,3,ug/L,3,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,07/26/2025 17:25,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,6,ug/L,6,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,04/18/2019 14:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,550,ug/L,0.55,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,07/16/2019 12:30,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,490,ug/L,0.49,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,06/27/2019 16:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,8,ug/L,8,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,01/16/2020 14:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,430,ug/L,0.43,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,07/20/2020 11:15,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,23,ug/L,0.023,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-LITTLERE-3,,30.3346999,,-86.1860499,,30.3346999,-86.1860499,WALTON,959J,Sample,10/13/2023 14:33,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,300,ug/L,0.3,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,07/19/2022 12:59,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,05/10/2023 12:16,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,13,ug/L,0.013,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,06/13/2023 11:18,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,11,ug/L,0.011,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,09/22/2022 11:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,8,ug/L,0.008,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,12/08/2022 12:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,350,ug/L,0.35,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,05/18/2020 11:05,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,09/08/2020 10:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,380,ug/L,0.38,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,07/14/2021 11:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,03/15/2021 14:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,2,ug/L,2,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,02/17/2021 11:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,07/13/2020 10:50,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,450,ug/L,0.45,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,09/17/2019 10:25,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,410,ug/L,0.41,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,12/03/2018 13:35,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,440,ug/L,0.44,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,03/16/2023 9:34,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,12,ug/L,0.012,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,07/22/2019 14:51,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,4,ug/L,4,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,11/17/2023 12:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,1,ug/L,1,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-MORRIS-3,,30.3702816,,-86.3091666,,30.3702816,-86.3091666,WALTON,959,Sample,11/17/2023 12:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,9,ug/L,0.009,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,07/05/2024 11:34,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,176,ug/L,0.176,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,08/06/2024 11:42,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,139,ug/L,0.139,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,09/09/2024 11:53,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,423,ug/L,0.423,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,02/02/2023 14:40,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,480,ug/L,0.48,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,12/06/2022 15:00,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Chlorophyll a- corrected,4,ug/L,4,,ug/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,11/03/2020 13:30,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,34,ug/L,0.034,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,05/11/2021 13:30,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,480,ug/L,0.48,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,01/05/2023 13:17,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,280,ug/L,0.28,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,04/02/2024 11:42,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Nitrogen- Total,250,ug/L,0.25,,mg/L,
21FLCBA,CHOCTAWHATCHEE BASIN ALLIANCE,WAL-CB-EEPORT-8,,30.4089983,,-86.1408316,,30.40937545,-86.14528945,WALTON,778D,Sample,09/07/2023 14:55,Direct Grab,CHOCTAWHATCHEE BASIN ALLIANCE,,Phosphorus- Total,20,ug/L,0.02,,mg/L,
21FLPNS,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,G3NW0222,,30.7171,,-86.1129,,30.71709999,-86.1129,WALTON,343A,Sample,06/12/2023 12:30,Direct Grab,FDEP NORTHWEST REGIONAL OPERATIONS CENTER,,Chlorophyll a- corrected,5.5,ug/L,5.5,,ug/L,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.
21FLKWAT,FLORIDA LAKEWATCH,GUL-ST-PHBAY-9,,29.7357,,-85.3849,,29.7357,-85.3849,GULF,1267,Sample,08/12/2019 9:54,Direct Grab,FLORIDA LAKEWATCH,,Phosphorus- Total,14,ug/L,0.014,,mg/L,
