Organization_Name,Monitoring_Location_ID,Monitoring_Location_Name,DEP_Latitude,DEP_Longitude,Activity_Start_Date,DEP_Analyte_Name,DEP_Result_Value_Number,DEP_Result_Unit,Bay_Section_1
FDAC,130,14SHA130,29.7357,-85.385,12/04/2001,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,12/04/2001,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,01/18/2007,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,01/18/2007,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,10/21/2014,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,10/21/2014,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,07/19/2017,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,07/19/2017,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,03/17/1993,Salinity,31.2,,St. Joe Bay
FDAC,130,14SHA130,29.7357,-85.385,03/17/1993,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,03/02/1993,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,03/02/1993,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,06/05/2014,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,06/05/2014,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,05/12/1997,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,05/12/1997,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,05/17/1994,Salinity,31.2,,St. Joe Bay
FDAC,100,14SHA100,29.7483,-85.322,05/17/1994,Salinity,31.2,,St. Joe Bay
FDAC,180,14SHA180,29.7723,-85.3793,12/09/1991,Salinity,31.2,,St. Joe Bay
FDAC,180,14SHA180,29.7723,-85.3793,12/09/1991,Salinity,31.2,,St. Joe Bay
FDAC,180,14SHA180,29.7723,-85.3793,09/29/1987,Salinity,31.2,,St. Joe Bay
FDAC,180,14SHA180,29.7723,-85.3793,09/29/1987,Salinity,31.2,,St. Joe Bay
FDAC,180,14SHA180,29.7723,-85.3793,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,180,14SHA180,29.7723,-85.3793,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,02/16/1994,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,02/16/1994,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,08/31/1994,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,08/31/1994,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,09/11/1996,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,09/11/1996,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,12/04/2001,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,12/04/2001,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,02/15/2006,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,02/15/2006,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,09/19/2001,Salinity,31.2,,St. Joe Bay
FDAC,70,14SHA070,29.7723,-85.3995,09/19/2001,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,04/18/1994,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,04/18/1994,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,11/29/1993,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,11/29/1993,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,06/02/2021,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,06/02/2021,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,02/22/1993,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,02/22/1993,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,09/19/2001,Salinity,31.2,,St. Joe Bay
FDAC,101,14SHA101,29.7892,-85.338,09/19/2001,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,01/10/2007,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,01/10/2007,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,01/29/1996,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,01/29/1996,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,08/20/2019,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,08/20/2019,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,04/16/2008,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,04/16/2008,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,05/12/1997,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,05/12/1997,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,07/07/1997,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,07/07/1997,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,01/06/1994,Salinity,31.2,,St. Joe Bay
FDAC,31,14SHA031,29.794,-85.3087,01/06/1994,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,01/10/2007,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,01/10/2007,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,09/29/1987,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,09/29/1987,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,10/04/1994,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,10/04/1994,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,07/14/1997,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,07/14/1997,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,05/30/1989,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,05/30/1989,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,07/22/2019,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,07/22/2019,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,11/05/1992,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,11/05/1992,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,21,14SHA021,29.811,-85.3055,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,03/02/2006,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,03/02/2006,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,10/27/2004,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,10/27/2004,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,05/26/2005,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,05/26/2005,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,07/17/2023,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,07/17/2023,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,05/07/2008,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,05/07/2008,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,11/06/2008,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,11/06/2008,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,04/16/2008,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,04/16/2008,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,06/14/2016,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,06/14/2016,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,10/15/1987,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,09/19/2001,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,09/19/2001,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,04/14/1993,Salinity,31.2,,St. Joe Bay
FDAC,131,14SHA131,29.8157,-85.3158,04/14/1993,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,08/07/1995,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,08/07/1995,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,12/07/1995,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,12/07/1995,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,03/02/2000,Salinity,31.2,,St. Joe Bay
FDAC,181,14SHA181,29.8223,-85.4032,03/02/2000,Salinity,31.2,,St. Joe Bay
FDAC,141,14SHA141,29.8275,-85.3372,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,141,14SHA141,29.8275,-85.3372,02/16/2005,Salinity,31.2,,St. Joe Bay
FDAC,141,14SHA141,29.8275,-85.3372,01/08/1997,Salinity,31.2,,St. Joe Bay
FDAC,141,14SHA141,29.8275,-85.3372,01/08/1997,Salinity,31.2,,St. Joe Bay
FDAC,41,14SHA041,29.8305,-85.3175,07/17/2023,Salinity,31.2,,St. Joe Bay
FDAC,41,14SHA041,29.8305,-85.3175,07/17/2023,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,09/27/1995,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,09/27/1995,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,01/18/2007,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,01/18/2007,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,08/05/2009,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,08/05/2009,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,12/21/2017,Salinity,31.2,,St. Joe Bay
FDAC,151,14SHA151,29.831,-85.3477,12/21/2017,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,05/04/2005,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,05/04/2005,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,01/18/2007,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,01/18/2007,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,11/09/1999,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,11/09/1999,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,06/16/2020,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,06/16/2020,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,04/28/2003,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,04/28/2003,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,02/28/2005,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,02/28/2005,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,08/26/1987,Salinity,31.2,,St. Joe Bay
FDAC,11,14SHA011,29.8445,-85.3313,08/26/1987,Salinity,31.2,,St. Joe Bay
FDAC,161,14SHA161,29.845,-85.38,06/17/2009,Salinity,31.2,,St. Joe Bay
FDAC,161,14SHA161,29.845,-85.38,06/17/2009,Salinity,31.2,,St. Joe Bay
FDAC,161,14SHA161,29.845,-85.38,02/28/2005,Salinity,31.2,,St. Joe Bay
FDAC,161,14SHA161,29.845,-85.38,02/28/2005,Salinity,31.2,,St. Joe Bay
FDAC,161,14SHA161,29.845,-85.38,12/04/2001,Salinity,31.2,,St. Joe Bay
FDAC,161,14SHA161,29.845,-85.38,12/04/2001,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,01/25/2017,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,01/25/2017,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,03/27/1986,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,03/27/1986,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,03/23/2010,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,03/23/2010,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,01/27/2000,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,01/27/2000,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,04/16/2008,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,04/16/2008,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,08/15/2001,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,08/15/2001,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,11/06/2008,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,11/06/2008,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,02/16/1994,Salinity,31.2,,St. Joe Bay
FDAC,171,14SHA171,29.8717,-85.3832,02/16/1994,Salinity,31.2,,St. Joe Bay
FDAC,950,12SHA950,30.0215,-85.4461,12/01/1999,Salinity,31.2,,East Bay
FDAC,973,12SHA973,30.0377,-85.4961,06/07/2000,Salinity,31.2,,East Bay
FDAC,973,12SHA973,30.0377,-85.4961,06/07/2000,Salinity,31.2,,East Bay
FDAC,959,12SHA959,30.054,-85.5043,05/31/2012,Salinity,31.2,,East Bay
FDAC,959,12SHA959,30.054,-85.5043,05/31/2012,Salinity,31.2,,East Bay
FDAC,959,12SHA959,30.054,-85.5043,11/14/2001,Salinity,31.2,,East Bay
FDAC,959,12SHA959,30.054,-85.5043,11/14/2001,Salinity,31.2,,East Bay
FDAC,967,12SHA967,30.0773,-85.5003,06/19/2006,Salinity,31.2,,East Bay
FDAC,967,12SHA967,30.0773,-85.5003,06/19/2006,Salinity,31.2,,East Bay
FDAC,967,12SHA967,30.0773,-85.5003,12/12/1990,Salinity,31.2,,East Bay
FDAC,967,12SHA967,30.0773,-85.5003,12/12/1990,Salinity,31.2,,East Bay
FDAC,965,12SHA965,30.0783,-85.5208,11/08/2007,Salinity,31.2,,East Bay
FDAC,965,12SHA965,30.0783,-85.5208,11/08/2007,Salinity,31.2,,East Bay
FDAC,969,12SHA969,30.0848,-85.5565,12/09/1991,Salinity,31.2,,East Bay
FDAC,969,12SHA969,30.0848,-85.5565,12/09/1991,Salinity,31.2,,East Bay
FDAC,969,12SHA969,30.0848,-85.5565,11/29/2007,Salinity,31.2,,East Bay
FDAC,969,12SHA969,30.0848,-85.5565,11/29/2007,Salinity,31.2,,East Bay
FDAC,5,12SHA005,30.0967,-85.5816,02/13/1989,Salinity,31.2,,East Bay
FDAC,5,12SHA005,30.0967,-85.5816,02/13/1989,Salinity,31.2,,East Bay
FDAC,1,12SHA001,30.0969,-85.6098,03/21/1990,Salinity,31.2,,East Bay
FDAC,1,12SHA001,30.0969,-85.6098,03/21/1990,Salinity,31.2,,East Bay
FDAC,2,12SHA002,30.098,-85.588,02/13/1989,Salinity,31.2,,East Bay
FDAC,2,12SHA002,30.098,-85.588,05/24/2001,Salinity,31.2,,East Bay
FDAC,930,12SHA930,30.1036,-85.5565,05/17/1993,Salinity,31.2,,East Bay
FDAC,930,12SHA930,30.1036,-85.5565,05/17/1993,Salinity,31.2,,East Bay
FDAC,941,12SHA941,30.1179,-85.5315,11/21/1991,Salinity,31.2,,East Bay
FDAC,941,12SHA941,30.1179,-85.5315,11/21/1991,Salinity,31.2,,East Bay
FDAC,940,12SHA940,30.1206,-85.5266,12/03/2001,Salinity,31.2,,Laird Bayou
FDAC,940,12SHA940,30.1206,-85.5266,11/16/2022,Salinity,31.2,,Laird Bayou
FDAC,942,12SHA942,30.1237,-85.5401,01/23/2018,Salinity,31.2,,East Bay
FDAC,942,12SHA942,30.1237,-85.5401,01/23/2018,Salinity,31.2,,East Bay
FDAC,942,12SHA942,30.1237,-85.5401,12/12/1990,Salinity,31.2,,East Bay
FDAC,942,12SHA942,30.1237,-85.5401,12/12/1990,Salinity,31.2,,East Bay
FDAC,942,12SHA942,30.1237,-85.5401,01/09/2017,Salinity,31.2,,East Bay
FDAC,942,12SHA942,30.1237,-85.5401,01/09/2017,Salinity,31.2,,East Bay
FDAC,11,12SHA011,30.1241,-85.631,05/08/1992,Salinity,31.2,,East Bay
FDAC,11,12SHA011,30.1241,-85.631,05/08/1992,Salinity,31.2,,East Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-EA-STBAY-5,Bay-East Bay-5,30.12499999,-85.63,09/14/2015,Salinity,31.2,,East Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-EA-STBAY-5,Bay-East Bay-5,30.12499999,-85.63,09/14/2015,Salinity,31.2,,East Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-ST-EWBAY-3,Bay-St. Andrew Bay-3,30.13999999,-85.658333,03/14/2012,Salinity,31.2,,East Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-ST-EWBAY-3,Bay-St. Andrew Bay-3,30.13999999,-85.658333,03/14/2012,Salinity,31.2,,East Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-GR-LAGOON-4,Bay-Grand Lagoon-4,30.14766699,-85.745333,08/04/2017,Salinity,31.2,,St. Andrew Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-GR-LAGOON-4,Bay-Grand Lagoon-4,30.14766699,-85.745333,08/04/2017,Salinity,31.2,,St. Andrew Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-JOHNSON-BAYOU-3,Bay-Johnson-Bayou-3,30.16397999,-85.66988,10/12/2011,Salinity,31.2,,Johnson Bayou
FDAC,391,08SHA391,30.1956,-85.7225,03/08/2000,Salinity,31.2,,West Bay
FDAC,391,08SHA391,30.1956,-85.7225,03/08/2000,Salinity,31.2,,West Bay
FDAC,391,08SHA391,30.1956,-85.7225,04/22/2004,Salinity,31.2,,West Bay
FDAC,391,08SHA391,30.1956,-85.7225,04/22/2004,Salinity,31.2,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,11/29/2012,Salinity,31.2,,West Bay
FDAC,390,08SHA390,30.212,-85.7336,11/29/2012,Salinity,31.2,,West Bay
FDAC,873,08SHA873,30.2128,-85.7021,03/01/1994,Salinity,31.2,,St. Andrew Bay
FDAC,873,08SHA873,30.2128,-85.7021,03/01/1994,Salinity,31.2,,North Bay
FDAC,873,08SHA873,30.2128,-85.7021,03/01/1994,Salinity,31.2,,West Bay
FDAC,873,08SHA873,30.2128,-85.7021,03/01/1994,Salinity,31.2,,North Bay
FDAC,873,08SHA873,30.2128,-85.7021,11/15/2012,Salinity,31.2,,St. Andrew Bay
FDAC,873,08SHA873,30.2128,-85.7021,11/15/2012,Salinity,31.2,,North Bay
FDAC,873,08SHA873,30.2128,-85.7021,11/15/2012,Salinity,31.2,,West Bay
FDAC,873,08SHA873,30.2128,-85.7021,11/15/2012,Salinity,31.2,,North Bay
FDAC,740,08SHA740,30.2228,-85.735,11/06/1996,Salinity,31.2,,St. Andrew Bay
FDAC,740,08SHA740,30.2228,-85.735,11/06/1996,Salinity,31.2,,West Bay
FDAC,740,08SHA740,30.2228,-85.735,12/06/2001,Salinity,31.2,,St. Andrew Bay
FDAC,740,08SHA740,30.2228,-85.735,12/06/2001,Salinity,31.2,,West Bay
FDAC,431,10SHA431,30.2242,-85.714,11/08/2022,Salinity,31.2,,North Bay
FDAC,431,10SHA431,30.2242,-85.714,11/08/2022,Salinity,31.2,,North Bay
FDAC,431,10SHA431,30.2249,-85.6911,01/20/1992,Salinity,31.2,,North Bay
FDAC,431,10SHA431,30.2249,-85.6911,01/20/1992,Salinity,31.2,,North Bay
FDAC,741,08SHA741,30.227,-85.7197,12/11/2000,Salinity,31.2,,St. Andrew Bay
FDAC,741,08SHA741,30.227,-85.7197,12/11/2000,Salinity,31.2,,West Bay
FDAC,873,10SHA873,30.2354,-85.6959,11/23/1987,Salinity,31.2,,North Bay
FDAC,873,10SHA873,30.2354,-85.6959,11/23/1987,Salinity,31.2,,North Bay
FDAC,750,08SHA750,30.2373,-85.7429,11/06/2006,Salinity,31.2,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,11/06/2006,Salinity,31.2,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,11/13/2001,Salinity,31.2,,West Bay
FDAC,750,08SHA750,30.2373,-85.7429,11/13/2001,Salinity,31.2,,West Bay
FDAC,900,10SHA900,30.2384,-85.7074,10/17/2011,Salinity,31.2,,North Bay
FDAC,900,10SHA900,30.2384,-85.7074,10/17/2011,Salinity,31.2,,North Bay
FDAC,900,10SHA900,30.2384,-85.7074,01/09/2020,Salinity,31.2,,North Bay
FDAC,900,10SHA900,30.2384,-85.7074,01/09/2020,Salinity,31.2,,North Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-UPPER-GOOSE-BAYOU-1,Bay-Upper-Goose-Bayou-1,30.24128299,-85.683467,03/09/2018,Salinity,31.2,,North Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-UPPER-GOOSE-BAYOU-1,Bay-Upper-Goose-Bayou-1,30.24128299,-85.683467,03/09/2018,Salinity,31.2,,North Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-UPPER-GOOSE-BAYOU-1,Bay-Upper-Goose-Bayou-1,30.24128299,-85.683467,11/21/2022,Salinity,31.2,,North Bay
ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.,BAY-UPPER-GOOSE-BAYOU-1,Bay-Upper-Goose-Bayou-1,30.24128299,-85.683467,11/21/2022,Salinity,31.2,,North Bay
FDAC,860,08SHA860,30.2444,-85.7292,11/29/2012,Salinity,31.2,,West Bay
FDAC,860,08SHA860,30.2444,-85.7292,11/29/2012,Salinity,31.2,,West Bay
FDAC,871,10SHA871,30.2533,-85.6643,10/01/1990,Salinity,31.2,,North Bay
FDAC,871,10SHA871,30.2533,-85.6643,10/01/1990,Salinity,31.2,,North Bay
FDAC,871,10SHA871,30.2533,-85.6643,07/13/1987,Salinity,31.2,,North Bay
FDAC,871,10SHA871,30.2533,-85.6643,07/13/1987,Salinity,31.2,,North Bay
FDAC,871,10SHA871,30.2533,-85.6643,12/11/2000,Salinity,31.2,,North Bay
FDAC,871,10SHA871,30.2533,-85.6643,12/11/2000,Salinity,31.2,,North Bay
FDAC,880,10SHA880,30.2559,-85.6206,11/08/1999,Salinity,31.2,,North Bay
FDAC,880,10SHA880,30.2559,-85.6206,11/08/1999,Salinity,31.2,,North Bay
FDAC,870,10SHA870,30.2559,-85.6206,12/06/2006,Salinity,31.2,,North Bay
FDAC,870,10SHA870,30.2559,-85.6206,12/06/2006,Salinity,31.2,,North Bay
FDAC,251,10SHA251,30.2568,-85.6973,10/27/1999,Salinity,31.2,,North Bay
FDAC,251,10SHA251,30.2568,-85.6973,10/27/1999,Salinity,31.2,,North Bay
FDAC,870,10SHA870,30.2569,-85.6842,01/09/2013,Salinity,31.2,,North Bay
FDAC,870,10SHA870,30.2569,-85.6842,01/09/2013,Salinity,31.2,,North Bay
FDAC,874,10SHA874,30.2572,-85.6551,06/01/1994,Salinity,31.2,,North Bay
FDAC,874,10SHA874,30.2572,-85.6551,06/01/1994,Salinity,31.2,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,11/29/2017,Salinity,31.2,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,11/29/2017,Salinity,31.2,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,11/16/1992,Salinity,31.2,,North Bay
FDAC,880,10SHA880,30.2572,-85.6551,11/16/1992,Salinity,31.2,,North Bay
FDAC,872,10SHA872,30.2587,-85.6458,10/20/2011,Salinity,31.2,,North Bay
FDAC,872,10SHA872,30.2587,-85.6458,10/20/2011,Salinity,31.2,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,09/18/1990,Salinity,31.2,,North Bay
FDAC,873,10SHA873,30.2587,-85.6458,09/18/1990,Salinity,31.2,,North Bay
FDAC,850,08SHA850,30.2597,-85.7491,06/02/1992,Salinity,31.2,,West Bay
FDAC,850,08SHA850,30.2597,-85.7491,06/02/1992,Salinity,31.2,,West Bay
FDAC,461,10SHA461,30.2678,-85.6303,11/30/2023,Salinity,31.2,,North Bay
